"Topic","Sentiment","TweetId","TweetDate","TweetText"
"apple","neutral","125250078108684288","Sat Oct 15 16:42:00 +0000 2011","...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple"
"apple","irrelevant","126385587740610563","Tue Oct 18 19:54:06 +0000 2011","iPhoneのアドレスは@apple.ne.jpにすればいいのに(´ι_`)"
"apple","irrelevant","126360606042374144","Tue Oct 18 18:14:50 +0000 2011","@bassponton @iphoneclub @kpn @iphone @apple ja. En dan heb je voor dat geld ook nog een datalimiet...."
"apple","irrelevant","126355839274594304","Tue Oct 18 17:55:54 +0000 2011","Y sigue sin avisarme cuando me mencionan en Twitter... #pidounparche #actualizenlaapp @apple @steve_jobs #mugrero"
"apple","irrelevant","126346705292640257","Tue Oct 18 17:19:36 +0000 2011","Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple"
"apple","irrelevant","126340074777489408","Tue Oct 18 16:53:15 +0000 2011","@apple bees w. @DEEJAY_TINYT :)"
"apple","irrelevant","126332817134190592","Tue Oct 18 16:24:25 +0000 2011","Complimenti sinceri ad @apple per #IOS5 va benissimo su #iPhone e #iPad"
"apple","irrelevant","126271901340401665","Tue Oct 18 12:22:21 +0000 2011","En @Apple mucho diseño pero llevo media hora esperando a mi clase que poca formalidad"
"apple","irrelevant","126260304819662849","Tue Oct 18 11:36:17 +0000 2011","RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja"
"apple","irrelevant","126236984644612096","Tue Oct 18 10:03:37 +0000 2011","iPadのビジネス活用セミナー@Appleストア銀座なう。イシン（株）の高木さんを見にきたよ。"
"apple","irrelevant","126024290201124864","Mon Oct 17 19:58:26 +0000 2011","Viens de tester #ios5 sur un 3GS et franchement c'est pas mal du tout ! @apple"
"apple","irrelevant","125992545552576512","Mon Oct 17 17:52:19 +0000 2011","Perry ricks @Apple @Lenox http://t.co/9kYgOvB1"
"apple","irrelevant","125973789526863872","Mon Oct 17 16:37:46 +0000 2011","@Bonita1108 es pura envidia xq @Apple no te ha regalado nada con o sin fallas #VivaBlackBerry"
"apple","irrelevant","125968277083136000","Mon Oct 17 16:15:53 +0000 2011","Se tan arruinando mis audifonos d mi #iphone @apple quien me quiere regalar unos? http://t.co/56eeE9uY"
"apple","irrelevant","125967413299773440","Mon Oct 17 16:12:26 +0000 2011","Asi o mas mala la #version5.0 de @apple..."
"apple","irrelevant","125877369796968448","Mon Oct 17 10:14:38 +0000 2011","Pederčine umobolne, oću APDEJT ne FORMAT SVEGA ISUS VAM JEBO MATER @apple"
"apple","irrelevant","125873952953352192","Mon Oct 17 10:01:03 +0000 2011","O poder de #pensardiferente: a mágica de #SteveJobs foi transformar egomania e obsessão em trunfos http://t.co/qkUoeEzv @apple @ipad @ipod"
"apple","irrelevant","125862601677737985","Mon Oct 17 09:15:57 +0000 2011","講習中@apple shop GINZA"
"apple","irrelevant","125825293473685505","Mon Oct 17 06:47:42 +0000 2011","@ferchowii @Adr_Mart_Com @Apple no tengo"
"apple","irrelevant","125797001337122817","Mon Oct 17 04:55:16 +0000 2011","^___^ que amable es la gente de @apple"
"apple","irrelevant","125707107495452673","Sun Oct 16 22:58:04 +0000 2011","RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2"
"apple","irrelevant","125699684693065728","Sun Oct 16 22:28:34 +0000 2011","todos quieren destruir a @blackberryhelp ves que estas en la mala @sebitasrodri mira que @apple ya tiene chat"
"apple","irrelevant","125622089502830592","Sun Oct 16 17:20:14 +0000 2011","@Apple et je devrais arrêter de vous glorifier et ça c'est pas cool..."
"apple","irrelevant","125621628917915648","Sun Oct 16 17:18:24 +0000 2011","yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée."
"apple","irrelevant","125595437938905088","Sun Oct 16 15:34:20 +0000 2011","O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!"
"apple","irrelevant","125421514928558080","Sun Oct 16 04:03:14 +0000 2011","O #piratasdainformatica só não disse se o Bill Gates tbm é dono da @Apple"
"apple","irrelevant","125411589905068033","Sun Oct 16 03:23:47 +0000 2011","Né @Apple, vai trabalhar no iPhone5"
"apple","irrelevant","125346522618535937","Sat Oct 15 23:05:14 +0000 2011","Fico manso os preços desses IPHONEs,absurdos R$ 2.500! Assim não dá Fía @apple, Só se eu fizesse programa na Beira Mar :("
"apple","irrelevant","125319263027343360","Sat Oct 15 21:16:55 +0000 2011","RT @ThBenkoe: hey @apple! dass man selektiv keine einzelnen fotos (peinliche, überflüssige etc.) aus dem fotostream löschen kann, ist do ..."
"apple","irrelevant","125232405517844481","Sat Oct 15 15:31:46 +0000 2011","@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?"
"google","positive","126534770095169536","Wed Oct 19 05:46:54 +0000 2011","Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution."
"google","positive","126530807891374082","Wed Oct 19 05:31:10 +0000 2011","#Google Me!!!!!!!!"
"google","positive","126528978239496194","Wed Oct 19 05:23:53 +0000 2011","Simply Amazing! http://t.co/9qmG3irA #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich"
"google","positive","126525368860540928","Wed Oct 19 05:09:33 +0000 2011","When in doubt... #Google it!!!"
"google","positive","126525172969766912","Wed Oct 19 05:08:46 +0000 2011","[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+"
"google","positive","126523731710443521","Wed Oct 19 05:03:02 +0000 2011","RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ..."
"google","positive","126523525598162944","Wed Oct 19 05:02:13 +0000 2011","Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV"
"google","positive","126519017405030400","Wed Oct 19 04:44:19 +0000 2011","http://t.co/Pl4ZeEvH - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BgKiMGJF"
"google","positive","126516914678808578","Wed Oct 19 04:35:57 +0000 2011","The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC"
"google","positive","126516304336257025","Wed Oct 19 04:33:32 +0000 2011","#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google"
"google","positive","126514474378203136","Wed Oct 19 04:26:15 +0000 2011","/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy"
"google","positive","126511000907288576","Wed Oct 19 04:12:27 +0000 2011","@immad_immad #google, always thinking ahead"
"google","positive","126508393203642368","Wed Oct 19 04:02:06 +0000 2011","... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google"
"google","positive","126506850781888512","Wed Oct 19 03:55:58 +0000 2011","Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google"
"google","positive","126504216004005888","Wed Oct 19 03:45:30 +0000 2011","#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2"
"google","positive","126501732443361280","Wed Oct 19 03:35:37 +0000 2011","have to finish faster the only way is to google it!!!! #google :D"
"google","positive","126499965869625345","Wed Oct 19 03:28:36 +0000 2011","Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! http://t.co/p32Ehduq #android #google"
"google","positive","126499581520384001","Wed Oct 19 03:27:05 +0000 2011","RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?"
"google","positive","126499145014980608","Wed Oct 19 03:25:21 +0000 2011","Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!"
"google","positive","126498608815149056","Wed Oct 19 03:23:13 +0000 2011","Ice Cream Sandwich's Face Unlock really works! http://t.co/2SjN2BzZ #icecreamsandwich #google #galaxynexus"
"google","positive","126497655785402368","Wed Oct 19 03:19:26 +0000 2011","Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?"
"google","positive","126496772586610688","Wed Oct 19 03:15:55 +0000 2011","RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ..."
"google","positive","126495812724338688","Wed Oct 19 03:12:06 +0000 2011","I'm most excited about Android beam & face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich"
"google","positive","126494573966016512","Wed Oct 19 03:07:11 +0000 2011","Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google"
"google","positive","126494344566943744","Wed Oct 19 03:06:16 +0000 2011","#Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus"
"google","positive","126494280318582784","Wed Oct 19 03:06:01 +0000 2011","Loved the Google release of Android OS 4.0 Ice Cream Sandwich! #Samsung #Android #Google #IceCreamSandwich #amazing!"
"google","positive","126494100252925954","Wed Oct 19 03:05:18 +0000 2011","#ICS is Sick, good work #google team"
"google","positive","126494070385283072","Wed Oct 19 03:05:11 +0000 2011","I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android"
"google","positive","126493192110612480","Wed Oct 19 03:01:41 +0000 2011","Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6"
"google","positive","126493037110099968","Wed Oct 19 03:01:04 +0000 2011","O. M. G. #Google is nuts with #ICS and this new phone!"
"google","positive","126493034014720000","Wed Oct 19 03:01:04 +0000 2011","iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone"
"google","positive","126492852615262208","Wed Oct 19 03:00:20 +0000 2011","Alright, well #Apple just got its ass kicked in the face by #Google so hard with its new Googles #Nexus phone. It will be brilliant."
"google","positive","126492628152889344","Wed Oct 19 02:59:27 +0000 2011","iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone"
"google","positive","126491009558392832","Wed Oct 19 02:53:01 +0000 2011","#NerdBoner in full effect. Watching #Samsung #Google #NexusPrime #IceCreamSandwich live event!
http://t.co/Rk9kPHss"
"google","positive","126489263025033216","Wed Oct 19 02:46:05 +0000 2011","#ics shutter speed is insane! Wow! Two thumbs up #google"
"google","positive","126488447098695680","Wed Oct 19 02:42:50 +0000 2011","@kymbersanden #google my favorite study guide"
"google","positive","126488384410619906","Wed Oct 19 02:42:35 +0000 2011","Ice cream Sandwich looks awesome #Google #ICS."
"google","positive","126487332865056768","Wed Oct 19 02:38:24 +0000 2011","Seriously!? Why do I still find the yellow pages ph book at my doorstep? These days I just #google it on my iphone."
"google","positive","126487172487462912","Wed Oct 19 02:37:46 +0000 2011","#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube"
"google","negative","126532210210783232","Wed Oct 19 05:36:44 +0000 2011","Youtube video views are still not updating properly. #google #youtube #fail"
"google","negative","126520550876127232","Wed Oct 19 04:50:24 +0000 2011","#google+ is really confusing.."
"google","negative","126506609823334400","Wed Oct 19 03:55:00 +0000 2011","Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts"
"google","negative","126505594290057216","Wed Oct 19 03:50:58 +0000 2011","RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"
"google","negative","126503098071007232","Wed Oct 19 03:41:03 +0000 2011","#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
"google","negative","126497996350304257","Wed Oct 19 03:20:47 +0000 2011","@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze."
"google","negative","126497514168922112","Wed Oct 19 03:18:52 +0000 2011","The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"
"google","negative","126497333209858049","Wed Oct 19 03:18:09 +0000 2011","#Google, I've blocked your global IP network from all my sites. J/K.  Stop being evil."
"google","negative","126496987192373248","Wed Oct 19 03:16:46 +0000 2011","BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android"
"google","negative","126491870900666368","Wed Oct 19 02:56:26 +0000 2011","They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS"
"google","negative","126491825660887040","Wed Oct 19 02:56:16 +0000 2011","another android demo #fail! #google"
"google","negative","126491509527805952","Wed Oct 19 02:55:00 +0000 2011","Presentation fail. #Google #Samsung"
"google","negative","126491480087986176","Wed Oct 19 02:54:53 +0000 2011","Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse"
"google","negative","126490767345725441","Wed Oct 19 02:52:03 +0000 2011","Why is #Google advertising Adwords Express on #Bing? Hmmm, I know Ballmer is happy :-D. #Google, your already a monopoly."
"google","negative","126490750958567424","Wed Oct 19 02:51:59 +0000 2011","#Google People app...the next revolution in stalking."
"google","negative","126487206570373120","Wed Oct 19 02:37:54 +0000 2011","Ouch, crash and burn. #Android facial recognition in #IceCreamSandwich didn't work during the presentation. http://t.co/6vsasZyT #Google"
"google","negative","126487152338026496","Wed Oct 19 02:37:41 +0000 2011","Google is gonna need to do better than this to beat #iOS #Android #icecreamsandwich #Google http://t.co/tBNyX7p7"
"google","neutral","126534144170790912","Wed Oct 19 05:44:26 +0000 2011","What does it take to get a job at #Google? #recruiting http://t.co/eVjiH7oD"
"google","neutral","126532054136524800","Wed Oct 19 05:36:07 +0000 2011","RT @webseoanalytics: #SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google"
"google","neutral","126532019999096832","Wed Oct 19 05:35:59 +0000 2011","@WEirDOsRunSHIT lol #google"
"google","neutral","126531893649874945","Wed Oct 19 05:35:28 +0000 2011","@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google"
"google","neutral","126531628087513088","Wed Oct 19 05:34:25 +0000 2011","#SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google"
"google","neutral","126531278517448705","Wed Oct 19 05:33:02 +0000 2011","RT @GLaraLopez: The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/0KcgbMWF #sm #socialmedia #redes ..."
"google","neutral","126530551384506368","Wed Oct 19 05:30:08 +0000 2011","G#Music Unites #Google Music with #Apple iOS [#Apps] http://t.co/S8V8vfmh"
"google","neutral","126529833487446016","Wed Oct 19 05:27:17 +0000 2011","#GOOGLE me if u dnt understand me Ơ̴̴͡.̮Ơ̴̴̴͡"
"google","neutral","126529168715431936","Wed Oct 19 05:24:39 +0000 2011","Samsung, Google Unveil Phone http://t.co/tzj1bYNc
#Google"
"google","neutral","126529111819681792","Wed Oct 19 05:24:25 +0000 2011","#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo"
"google","neutral","126529099018674176","Wed Oct 19 05:24:22 +0000 2011","Android Ice Cream Sandwich is out! #android #Google"
"google","neutral","126527757151776768","Wed Oct 19 05:19:02 +0000 2011","Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/8DjJHFGu"
"google","neutral","126527743528673280","Wed Oct 19 05:18:59 +0000 2011","#LOL #google http://t.co/aeJ1Vrgj"
"google","neutral","126526838251065344","Wed Oct 19 05:15:23 +0000 2011","it's in the curve baby http://t.co/ORDg1z2F #google #nexus #android #samsung"
"google","neutral","126526594973052928","Wed Oct 19 05:14:25 +0000 2011","#SEO tip:in multilang sites create folders for each lang.submit the urls in #google #webmaster tools+Use GeographicTarget"
"google","neutral","126525475723022336","Wed Oct 19 05:09:58 +0000 2011","#Google #Ice Cream Sandwich (#Android 4.0): a #hands_on #screenshot #gallery http://t.co/E8dCQo7s"
"google","neutral","126524889296412672","Wed Oct 19 05:07:38 +0000 2011","Google encrypting search for signed-in users http://t.co/R2xDFqRs #encryption #google #search #secure"
"google","neutral","126524229997953024","Wed Oct 19 05:05:01 +0000 2011","New Solar plant seen on I-15 on the way to Vegas, invested in by Google.  http://t.co/Pzw8OVnm RT #eco #google #solar #greenpower"
"google","neutral","126524074179567617","Wed Oct 19 05:04:24 +0000 2011","#SEO Tip:Meta nofollowed or robots.txt blocked pages DO receive pagerank juice when they get links. #google"
"google","neutral","126523776195231744","Wed Oct 19 05:03:13 +0000 2011","RT @MAGGadget: Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google"
"google","neutral","126523549493112832","Wed Oct 19 05:02:19 +0000 2011","RT @ZDNet: #Google steps up its privacy game & launches Search Encryption #GoodToKnow privacy & personal data control http://t.co/t05c34yY"
"google","neutral","126523519357030400","Wed Oct 19 05:02:12 +0000 2011","@Bravo u should have a cast of  Latina #housewives  WE have some pretty  successful Latina Women in this world #GOOGLE them.."
"google","neutral","126521718272573440","Wed Oct 19 04:55:02 +0000 2011","Samsung Galaxy Nexus vs. Galaxy S II, Nexus One and Nexus S (macro hands-on) http://t.co/F9l7GnWT #Google #NexusS"
"google","neutral","126521573330010112","Wed Oct 19 04:54:28 +0000 2011","RT @iPadPowerUsers On Google+ then go here http://t.co/nCqrwPYb #GPlus #Googleplus #Google #teamfollowback…"
"google","neutral","126521564979150848","Wed Oct 19 04:54:26 +0000 2011","#SEO Tip: #javascript can be a friend +an enemy.Use it wisely to block the content u want #google #bing #yahoo"
"google","neutral","126521384657616896","Wed Oct 19 04:53:43 +0000 2011","quick hands on #Galaxy #Nexus by #Samsung #google #android #ICS #4 #icecreamsandwich http://t.co/22cF2m6d"
"google","neutral","126520914413236224","Wed Oct 19 04:51:51 +0000 2011","RT @bleublancrouge_: Surprising !Google's Management Isn't Using #Google+ : http://ow.ly/6QuOk @degusta"
"google","neutral","126519306832982016","Wed Oct 19 04:45:28 +0000 2011","RT @webseoanalytics: The most important KPIs in #Google #Analytics: http://t.co/uUzhIMGv #marketing #webmaster"
"google","neutral","126519251631747072","Wed Oct 19 04:45:14 +0000 2011","RT @TecBuzz: Google steps up its privacy game, launches Good To Know http://t.co/22QbKMpG #google"
"google","neutral","126519044798029824","Wed Oct 19 04:44:25 +0000 2011","The most important KPIs in #Google #Analytics: http://t.co/uUzhIMGv #marketing #webmaster"
"google","neutral","126519019699314688","Wed Oct 19 04:44:19 +0000 2011","http://t.co/Pl4ZeEvH - Android 4.0 SDK now available #google #android http://t.co/sVlrVxTR"
"google","neutral","126518955526455296","Wed Oct 19 04:44:04 +0000 2011","RT @theunlockr: Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics"
"google","neutral","126518669554626560","Wed Oct 19 04:42:56 +0000 2011","Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics"
"google","neutral","126518252355584001","Wed Oct 19 04:41:16 +0000 2011","RT @bytenow: The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq"
"google","neutral","126518146063532032","Wed Oct 19 04:40:51 +0000 2011","#so #society #network #google #empowerment http://t.co/bYn1njee notes #Facebook should not be taken lightly"
"google","neutral","126517487503294464","Wed Oct 19 04:38:14 +0000 2011","#Samsung #Galaxy Nexus to Launch on Three of UK http://t.co/xaXnOPO6 #talkandroid #google #networkspecs #nttdocomo"
"google","neutral","126516481679818752","Wed Oct 19 04:34:14 +0000 2011","RT @MarcDaley: #Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much ..."
"google","neutral","126516054452211712","Wed Oct 19 04:32:32 +0000 2011","Google releases 50 new features for presentations in Google Docs: Google is rolling out a s... http://t.co/HkCBc7pm #google+ #googleplus"
"google","neutral","126515624984846336","Wed Oct 19 04:30:50 +0000 2011","RT @fucktec: #Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2"
"google","neutral","126515215255871488","Wed Oct 19 04:29:12 +0000 2011","#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I"
"google","neutral","126514999375048705","Wed Oct 19 04:28:21 +0000 2011","#Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much into this?"
"google","neutral","126513869467299840","Wed Oct 19 04:23:51 +0000 2011","RT @EcommNewsUpdate Steve Yegge's Google Plus Rant - Google's Pathetic Afterthought http://t.co/4Tt5OsvN #blog #facebook #google #googleplus"
"google","neutral","126513312857985024","Wed Oct 19 04:21:38 +0000 2011","#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2"
"google","neutral","126512842194161664","Wed Oct 19 04:19:46 +0000 2011","the announcement is in hong kong....... gotcha #icecreamsandwhich #android #galaxynexus #mynextphone #google #ics #droid"
"google","neutral","126512460629946370","Wed Oct 19 04:18:15 +0000 2011","Texas Instruments confirms Galaxy Nexus has newer OMAP4460 processor http://t.co/wqQV4lyu #google #googlenexus"
"google","neutral","126512261543116800","Wed Oct 19 04:17:28 +0000 2011","Android 4.0 SDK now available #google #android http://t.co/LzJmTGQ9"
"google","neutral","126511624256372736","Wed Oct 19 04:14:56 +0000 2011","RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ..."
"google","neutral","126510731549085697","Wed Oct 19 04:11:23 +0000 2011","Anyone use #Google+?"
"google","neutral","126510284536942592","Wed Oct 19 04:09:36 +0000 2011","#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel"
"google","neutral","126509474935611392","Wed Oct 19 04:06:23 +0000 2011","How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/FCWXoUd8 via @mashbusiness @mashable"
"google","neutral","126509135842914304","Wed Oct 19 04:05:03 +0000 2011","Newest version of my (and @latc214's) phone (and a new version of Android) announced today. http://t.co/7acjrKIN #nexus #google #samsung"
"google","neutral","126508044187217920","Wed Oct 19 04:00:42 +0000 2011","Well we should knw that this isnt the app from #google unlike #Apple."
"google","neutral","126506232432439296","Wed Oct 19 03:53:30 +0000 2011","#Google Docs presentations get real-time collaboration, transition effects and more #SocialMedia #SMM http://t.co/ekdJXo5h"
"google","neutral","126505469601775616","Wed Oct 19 03:50:28 +0000 2011","#Google is introducing #GalaxyNexus. You can unlock you phone by smile. Other then that....get an iPhone."
"google","neutral","126505133587709953","Wed Oct 19 03:49:08 +0000 2011","RT “@Ant0ineH: Twitter Will Beat #Google+ And #Facebook With Simplicity- #Twitter CEO http://t.co/melkHdb7” Beat? You aren't competitors…"
"google","neutral","126505125853401088","Wed Oct 19 03:49:07 +0000 2011","RT @meko2301: #Google #Android #ICS #IceCreamSandwich"
"google","neutral","126504479595044864","Wed Oct 19 03:46:32 +0000 2011","nothing like saying 'screw you' to a bad real estate company on 7 different social pages! #google #citysearch #yellowpages #yelp #yahoo ..."
"google","neutral","126504077831045122","Wed Oct 19 03:44:57 +0000 2011","is oxycodone and nyquil a bad mix? lol .. I don't think so but.. #ineedadoctor and I'm to lazy to use #google"
"google","neutral","126503348613558272","Wed Oct 19 03:42:03 +0000 2011","Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/66fHUs6n #Android #Google"
"google","neutral","126501463487815680","Wed Oct 19 03:34:33 +0000 2011","#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/8fiwDhcC"
"google","neutral","126501428897382400","Wed Oct 19 03:34:25 +0000 2011","#SEO Tip:Redirect http://t.co/IWeHzOqX to http://t.co/YQYNjBdy by using 301 redirection. #google #yahoo #bing #web"
"google","neutral","126499712164560896","Wed Oct 19 03:27:36 +0000 2011","Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN"
"google","neutral","126499307284217856","Wed Oct 19 03:25:59 +0000 2011","So #Google #Droid is built (in part) using the bouncy castle C# api. C# is a  Microsoft programming language. +1 for all you #Linux Fanboys"
"google","neutral","126499217807122433","Wed Oct 19 03:25:38 +0000 2011","#Galaxy #Nexus Officially Announced At Hong Kong Event http://t.co/wMy6LoCd #google"
"google","neutral","126498660811935744","Wed Oct 19 03:23:25 +0000 2011","Why is everyone hating on #Android #IceCreamSandwich? #ICS #everyoneisacritic #os #google"
"google","neutral","126497969972330497","Wed Oct 19 03:20:40 +0000 2011","RT @aalkhubaizi: Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #An ..."
"google","neutral","126497642493648897","Wed Oct 19 03:19:22 +0000 2011","RT @DarkoIvancevic: How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/9WDpnVDR"
"google","neutral","126497346870718464","Wed Oct 19 03:18:12 +0000 2011","#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/5PAI7r8y"
"google","neutral","126497008197435392","Wed Oct 19 03:16:51 +0000 2011","Google unveils Ice Cream Sandwich, SDK is available now http://t.co/901Ay8Qr via @talkandroid #ics #google #android #samsung #galaxynexus"
"google","neutral","126496853742198784","Wed Oct 19 03:16:14 +0000 2011","RT @mcala: #windowsphone Metro style has obviously impressed somebody at #Google. #imitation #flattery #Android 4.0"
"google","neutral","126496395132796929","Wed Oct 19 03:14:25 +0000 2011","#SEO Tip:Examine #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources"
"google","neutral","126496228572790784","Wed Oct 19 03:13:45 +0000 2011","Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #Android"
"google","neutral","126496131353018368","Wed Oct 19 03:13:22 +0000 2011","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/8fiwDhcC"
"google","neutral","126495340026273792","Wed Oct 19 03:10:13 +0000 2011","#Google officially announces Ice Cream Sandwich http://t.co/8U9XMNz9 #smartphones #tablets #news #android"
"google","neutral","126494270650724353","Wed Oct 19 03:05:58 +0000 2011","The Great Tech War Of 2012 - http://t.co/OY8PuVhP #Apple #Facebook #Google #Amazon"
"google","neutral","126494239143116801","Wed Oct 19 03:05:51 +0000 2011","Does Ice Cream Sandwich have a ""private browsing mode"" for, you know, ""me time?"" #google #android"
"google","neutral","126493327540502528","Wed Oct 19 03:02:14 +0000 2011","Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
"google","neutral","126493174477758464","Wed Oct 19 03:01:37 +0000 2011","So is the #galaxynexus coming to @sprint any info @android #google #android"
"google","neutral","126492945057718272","Wed Oct 19 03:00:42 +0000 2011","@YoungBasedSonic #Google"
"google","neutral","126492726601584640","Wed Oct 19 02:59:50 +0000 2011","How much house can i afford #Google"
"google","neutral","126492692984238080","Wed Oct 19 02:59:42 +0000 2011","#Android Ice Cream Sandwich #Gmail reminds me a lot of #iOS mail app #CopyAndPaste #Google"
"google","neutral","126492440914956290","Wed Oct 19 02:58:42 +0000 2011","Engadget following #android #galaxy #nexus event #google #samsung #ICS http://t.co/vZx25ht8"
"google","neutral","126491726276853760","Wed Oct 19 02:55:52 +0000 2011","Mashable! - Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] #google #android #ice http://t.co/jtE7VuDK"
"google","neutral","126491658341715969","Wed Oct 19 02:55:36 +0000 2011","The new #google phone. Yoooo http://t.co/sr4sCat7"
